11
0 0 3
0 0 3
0.4514 0.7439 3
0.4398 0.7308 3
0.434 0.6968 3
0.4167 0.6339 3
0.3935 0.5161 3
0.3588 0.4324 3
0.3357 0.359 3
0.3067 0.3093 3
0.2951 0.2805 3
13
0.2978 0.5408 3
0.2978 0.5386 3
0.3028 0.534 3
0.3028 0.5271 3
0.2978 0.5157 3
0.2978 0.4975 3
0.2978 0.4701 3
0.2927 0.429 3
0.2877 0.3856 3
0.2725 0.3399 3
0.2473 0.2966 3
0.222 0.2669 3
0.1968 0.2395 3
17
0.434 0.6232 3
0.434 0.6232 3
0.4403 0.6232 3
0.4403 0.6175 3
0.4466 0.6062 3
0.4466 0.5976 3
0.4529 0.5777 3
0.4529 0.5606 3
0.4592 0.5151 3
0.4592 0.498 3
0.4529 0.4696 3
0.4529 0.444 3
0.434 0.3984 3
0.4278 0.3785 3
0.4089 0.3557 3
0.3963 0.3273 3
0.3837 0.3188 3
24
0.5074 0.5864 3
0.5074 0.5864 3
0.5074 0.5837 3
0.5074 0.5809 3
0.5074 0.5754 3
0.5013 0.5671 3
0.5013 0.556 3
0.4952 0.5394 3
0.4891 0.5201 3
0.483 0.4979 3
0.483 0.4758 3
0.4707 0.4482 3
0.4585 0.4122 3
0.4402 0.379 3
0.4218 0.3431 3
0.4096 0.3099 3
0.3912 0.2739 3
0.3668 0.2491 3
0.3362 0.2214 3
0.3057 0.1993 3
0.2751 0.1827 3
0.2445 0.1661 3
0.2323 0.1633 3
0.2384 0.1606 3
9
0.5173 0.5597 3
0.5113 0.549 3
0.4935 0.5275 3
0.4638 0.4844 3
0.434 0.4279 3
0.3567 0.3338 3
0.3448 0.2639 3
0.3092 0.2208 3
0.2616 0.2074 3
23
0.4287 0.6843 3
0.4287 0.6794 3
0.4287 0.677 3
0.4287 0.6697 3
0.4287 0.6649 3
0.4233 0.6576 3
0.418 0.6527 3
0.4126 0.643 3
0.4019 0.6333 3
0.3965 0.6212 3
0.3805 0.6043 3
0.3697 0.5824 3
0.3537 0.5534 3
0.3483 0.5243 3
0.3376 0.4928 3
0.3322 0.4588 3
0.3161 0.4225 3
0.3054 0.3861 3
0.3001 0.3473 3
0.3001 0.3158 3
0.2893 0.2819 3
0.2733 0.2625 3
0.2626 0.2576 3
10
0.5824 0.6368 3
0.5549 0.607 3
0.5275 0.5424 3
0.5055 0.5225 3
0.4835 0.5051 3
0.4725 0.4877 3
0.4286 0.438 3
0.3736 0.4007 3
0.2252 0.3311 3
0.1373 0.2964 3
21
0.4646 0.7385 3
0.4646 0.7385 3
0.4646 0.7358 3
0.4646 0.7302 3
0.4524 0.7219 3
0.4524 0.7081 3
0.434 0.686 3
0.4279 0.6666 3
0.3974 0.6058 3
0.3851 0.5809 3
0.3546 0.509 3
0.3484 0.4758 3
0.3179 0.4039 3
0.2873 0.3403 3
0.2812 0.3099 3
0.2812 0.2795 3
